"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"60","RT @Gazzetta_it: La #primapagina della #Gazzetta:
 <U+26BD> CR7-Messi 3-0
 <U+26BD> Gigio test
 <U+26BD> Frosinone in festa: è A! https://t.co/CFbr9gJASw",FALSE,0,NA,2018-06-17 06:04:38,FALSE,NA,"1008228909433974784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fabriziobocca1",10,TRUE,FALSE,NA,NA,"Roma","it","http://pbs.twimg.com/profile_images/471209890740854785/_Bt9fp2S_normal.png"
"61","RT @sukanstar: Lupa nak cakap semalam..messi bangang..

Messi ni paling tak sesuai datang ke JDT..

1 je sebab..tak pandai ambik penalti..…",FALSE,0,NA,2018-06-17 06:04:38,FALSE,NA,"1008228909073063937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Azizuddn__",174,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/993025543745368064/-g2n9xuw_normal.jpg"
"62","RT @FootballVines: Cristiano Ronaldo vs Spain 
<U+2705> Scored a penalty
<U+2705> Scored a free-kick
<U+2705> Completed a hattrick

Lionel Messi vs Iceland 
<U+274C> M…",FALSE,0,NA,2018-06-17 06:04:38,FALSE,NA,"1008228907642970112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BramLarock",1620,TRUE,FALSE,NA,NA,"","nl","http://pbs.twimg.com/profile_images/935417858116472832/64D-lxxa_normal.jpg"
"63","So another controversial that Messi gonna leave international football?",FALSE,0,NA,2018-06-17 06:04:37,FALSE,NA,"1008228906099306497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sarenganes_",0,FALSE,FALSE,NA,NA,"UNIKL MIAT <U+2708><U+FE0F>","en","http://pbs.twimg.com/profile_images/976111627475890177/4FY6ylXX_normal.jpg"
"64","@jagf1970 @blue_kdc @daniellachavezc Argentina, con Messi en la cancha. Esto enardeció a muchos argentinos y nosotr… https://t.co/l3Kxj0mhFr",FALSE,0,"CristianHernn",2018-06-17 06:04:37,TRUE,"1008228237380603904","1008228904379797504","876785138","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CristianHernn",0,FALSE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/780120928390905857/mqepBCfB_normal.jpg"
"65","RT @TrollFootball: Messi misses penalty.

Messi fans: It's Higuaín's fault.",FALSE,0,NA,2018-06-17 06:04:36,FALSE,NA,"1008228902203023360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sengunberkay",2956,TRUE,FALSE,NA,NA,"","tr","http://pbs.twimg.com/profile_images/856795359015714816/ijwsZpTG_normal.jpg"
"66","RT @SoccerMemes: Friday:

Cristiano Ronaldo scores a penalty (and hat trick) against the best keeper in the world.

Saturday: 

Lionel Mess…",FALSE,0,NA,2018-06-17 06:04:36,FALSE,NA,"1008228900185391104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","penasalvador1",417,TRUE,FALSE,NA,NA,"San Jose, CA","en","http://pbs.twimg.com/profile_images/920132141383479297/T6QKsJ_d_normal.jpg"
"67","RT @KelvinOdanz: Messi dictates games. Ronaldo defines games. Messi entertains you, Ronaldo brings you the trophy. The difference. GOAT",FALSE,0,NA,2018-06-17 06:04:36,FALSE,NA,"1008228900110000128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Richphurley01",1807,TRUE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/975680507794149376/yQ9osfzI_normal.jpg"
"68","RT @Bipolardo: El panorama se complicó. No estaría demás ir sacrificando a esa cabra de mierda y al gordo de traeme la copa messi como ofre…",FALSE,0,NA,2018-06-17 06:04:36,FALSE,NA,"1008228899656994816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aldomdb",1252,TRUE,FALSE,NA,NA,"Paraguay","es","http://pbs.twimg.com/profile_images/1007102146221834240/4I52OpBu_normal.jpg"
"69","@pjxchimmy @barsosarte Ehh messi ahre",FALSE,0,"pjxchimmy",2018-06-17 06:04:35,FALSE,"1008228748670504961","1008228898071556096","3352672515","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jinhaswings",0,FALSE,FALSE,NA,NA,"[l]gbt; namjoon's dimples","en","http://pbs.twimg.com/profile_images/1008108924283654144/BaBnjKLh_normal.jpg"
"70","RT @KOJO_Cue: Imagine the scenes when Messi opens his twitter and the first thing he sees is 'Incase you MISSED it' ... <f0><U+009F><U+0098><U+00AB> https://t.co/urQV…",FALSE,0,NA,2018-06-17 06:04:35,FALSE,NA,"1008228897064980480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OutLawLouie__",87,TRUE,FALSE,NA,NA,"Tema-Ghana-West Africa ","en","http://pbs.twimg.com/profile_images/1004031823146610689/utOgp57g_normal.jpg"
"71","RT @kizzilah: Nigerian's were busy arguing about who is a GOAT between Messi and Ronaldo forgetting that they've carried chicken to the wor…",FALSE,0,NA,2018-06-17 06:04:35,FALSE,NA,"1008228895638867968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Also_wanted",176,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/954712956801044480/rA3m2H3C_normal.jpg"
"72","RT @JoshFutboI: Messi vs Iceland: 0 Goals

Ronaldo vs Iceland: 0 Goals

Pogba vs Iceland : 1 Goal

Now who’s overrated <f0><U+009F><U+00A4><U+0094>",FALSE,0,NA,2018-06-17 06:04:35,FALSE,NA,"1008228894829371392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alba_zulu",17,TRUE,FALSE,NA,NA,"Emndeni,Soweto,JHB","en","http://pbs.twimg.com/profile_images/1007255562743173120/MiVM8Ya9_normal.jpg"
"73","RT @berteajose: Lo mas positivo de Rusia 2018
Es que es el ultimo mundial de Messi. 
Se termina la farsa",FALSE,0,NA,2018-06-17 06:04:35,FALSE,NA,"1008228894342877184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VAYANSEVENDIDOS",1,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/800056383341215744/2yU2jae-_normal.jpg"
"74","Messi calls for calm after 'painful' Argentina penalty miss https://t.co/PuwJRhmYL7",FALSE,0,NA,2018-06-17 06:04:35,FALSE,NA,"1008228894153928704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","r_kaimal2001",0,FALSE,FALSE,NA,NA,"Auckland, New Zealand","en","http://pbs.twimg.com/profile_images/378800000191388130/8919868e3acb9ad6bab40083922c50f9_normal.jpeg"
"75","<f0><U+009F><U+008F><U+009F> 8 #WorldCup Matches
<f0><U+009F><U+008E><U+00AF> 6 Penalties 

<f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> Portugal 
<U+2705> Ronaldo

<f0><U+009F><U+0087><U+00AB><f0><U+009F><U+0087><U+00B7> France
<U+2705> Griezmann

<f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00BA> Australia
<U+2705> Jedinak

<f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00B7> Arg… https://t.co/LLyMSh6Xdj",FALSE,0,NA,2018-06-17 06:04:34,TRUE,NA,"1008228893877129216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Footy_Transferr",0,FALSE,FALSE,NA,NA,"Worldwide","en","http://pbs.twimg.com/profile_images/734069650749808641/nISqktpw_normal.jpg"
"76","RT @MESSI0o: Don't worry, Messi is still smiling! <f0><U+009F><U+0098><U+0080> https://t.co/v3sRrzD1c3",FALSE,0,NA,2018-06-17 06:04:33,FALSE,NA,"1008228888198111232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AzulElf_",9,TRUE,FALSE,NA,NA,"I'm E.L.F","th","http://pbs.twimg.com/profile_images/993526349720530945/64G22Qak_normal.jpg"
"77","RT @paudesprez: Messi es mejor que Cristiano https://t.co/0P1aHBeJlx",FALSE,0,NA,2018-06-17 06:04:33,FALSE,NA,"1008228886902173697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fm_94sarahi",98,TRUE,FALSE,NA,NA,"Fairy World ","es-MX","http://pbs.twimg.com/profile_images/1007463250257219584/uLJ5baaY_normal.jpg"
"78","Messi gets hounded and hacked in games cos he is the one that makes things happen while Ronaldo gets to run around… https://t.co/CNyM85HCQ5",FALSE,0,NA,2018-06-17 06:04:33,TRUE,NA,"1008228886088478720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AFOR_Viber",0,FALSE,FALSE,NA,NA,"En route","en","http://pbs.twimg.com/profile_images/1006430430831226880/thpjwCgL_normal.jpg"
"79","RT @Kingthabo14: Lol the difference is ronaldo actuall lets his coach do tactics whilst messi gets to pick who he wants to play with uptop…",FALSE,0,NA,2018-06-17 06:04:32,FALSE,NA,"1008228885157367808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Baldwin_Zvapano",1,TRUE,FALSE,NA,NA,"Harare","en","http://pbs.twimg.com/profile_images/621447468128075776/K9oE5Hyg_normal.png"
"80","RT @Ahm_Genesis: #CRONGA
France <f0><U+009F><U+0087><U+00AB><f0><U+009F><U+0087><U+00B7> has Griezmann
Argentina <f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00B7> has Messi 
Portugal <f0><U+009F><U+0087><U+00B5><f0><U+009F><U+0087><U+00B9> has Ronaldo 
Spain <f0><U+009F><U+0087><U+00AA><f0><U+009F><U+0087><U+00B8> has Diego Costa 
Brazil <f0><U+009F><U+0087><U+00A7><f0><U+009F><U+0087><U+00B7> has N…",FALSE,0,NA,2018-06-17 06:04:32,FALSE,NA,"1008228884691804161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DONkingsley7",44,TRUE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/806188264814235648/z7ZqyO9__normal.jpg"
"81","RT @FOXSoccer: Today was not a good day for Messi fans.

Ronaldo fans however... <f0><U+009F><U+0098><U+0081> https://t.co/YsRBIzWGxi",FALSE,0,NA,2018-06-17 06:04:32,FALSE,NA,"1008228884574240768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brunogpd",220,TRUE,FALSE,NA,NA,"Belo Horizonte <U+27AE> Brazil","en","http://pbs.twimg.com/profile_images/614268533569114112/EY7mHKhY_normal.jpg"
"82","RT @danielmarven: Messi <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> https://t.co/ZXWOx1KHnY",FALSE,0,NA,2018-06-17 06:04:32,FALSE,NA,"1008228883865456640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TiisetsopItSo3",110,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/997234299651801088/no1QagtT_normal.jpg"
"83","penalty <U+0936><U+092C><U+094D><U+0926> <U+0938><U+0941><U+0928><U+094D><U+0926><U+093E> <U+0928><U+0940> messi ko <U+0928><U+093E><U+092E> <U+0932><U+0940><U+0928> <U+0925><U+093E><U+0932><U+0947> <U+0964>",FALSE,0,NA,2018-06-17 06:04:32,FALSE,NA,"1008228882313502720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhojrajsharma17",0,FALSE,FALSE,NA,NA,"dang","en","http://pbs.twimg.com/profile_images/991374233124028418/JOxMCglz_normal.jpg"
"84","@T_Wood15 Messi hates children https://t.co/fjlDH7jjs5",FALSE,0,"T_Wood15",2018-06-17 06:04:31,FALSE,"1007990499674861568","1008228879864139777","347547505","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DAmador1793",0,FALSE,FALSE,NA,NA,"Lumbridge, Gielnor","en","http://pbs.twimg.com/profile_images/1005139947882516482/eV3nF-H4_normal.jpg"
"85","RT @SiLaPicasSosCra: Messi no se rindió, solo está esperando el jueves, Messi se inyectaba hormonas de crecimiento solo, mira si se va a re…",FALSE,0,NA,2018-06-17 06:04:31,FALSE,NA,"1008228879172014081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","olvrael",58,TRUE,FALSE,NA,NA,"crvg","pt","http://pbs.twimg.com/profile_images/990618667196051457/Ig0cqmdi_normal.jpg"
"86","RT @Martinpdisalvo: MESSI TE AMO ME CHUPA UN HUEVO QUE ERRES 45.000 penales sos lo mejor que le pasó a Argentina",FALSE,0,NA,2018-06-17 06:04:31,FALSE,NA,"1008228879163707394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Toby_rojassss",14304,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/996125986499506181/2558kS9E_normal.jpg"
"87","RT @malditoplaneta: Cuando Cueva falló el penal hoy ante  Dinamarca, todo el equipo lo apoyó y lo animó. Una gran diferencia respecto a Mes…",FALSE,0,NA,2018-06-17 06:04:31,FALSE,NA,"1008228878907822080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ivan_angeletti",599,TRUE,FALSE,NA,NA,"villa adelina","es","http://pbs.twimg.com/profile_images/988944511014490113/FVQmD7TB_normal.jpg"
"88","RT @PatricyaLuzya: Chi paragona #Messi a #D10S di calcio ne capisce tanto quanto Malgioglio di donne<f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BD><U+200D><U+2640><U+FE0F>
#ArgentinaIslanda
#Mondiali2018…",FALSE,0,NA,2018-06-17 06:04:31,FALSE,NA,"1008228878647681024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allalud",6,TRUE,FALSE,NA,NA,"Italia","it","http://pbs.twimg.com/profile_images/988706208436641792/1lcRoar7_normal.jpg"
"89","Lo dijo Natalia Natalia.. Messi es arquero",FALSE,0,NA,2018-06-17 06:04:31,FALSE,NA,"1008228878144372742",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LautaroGarate",0,FALSE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/952124057826324480/1jWyT_lT_normal.jpg"
"90","RT @fptoscos: Toma nota, Sampaoli    

                    Armani
     
           Otamendi Fazio
Mercado.                  Tagliafico…",FALSE,0,NA,2018-06-17 06:04:31,FALSE,NA,"1008228877607546881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FernandoTasse",4240,TRUE,FALSE,NA,NA,"Santa Fé, Argentina","es","http://pbs.twimg.com/profile_images/982079295786049536/YA5Ads_r_normal.jpg"
"91","@BetMasterNG @Bet9jaOfficial w've been scammed by bet9ja...chai, na to port go another platform, nobody will play m… https://t.co/GiFHP70biG",FALSE,0,"BetMasterNG",2018-06-17 06:04:30,TRUE,"1008161588958973952","1008228876361850880","791591646911664128","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdewunmiOluwak6",0,FALSE,FALSE,NA,NA,"Nigeria","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"92","RT @LalexHdez: ¿Es Messi malo cobrando penales? Aquí la entrevista a su padre?
- Mi Messi no es malo cobrando penales, podrá ser mentiroso,…",FALSE,0,NA,2018-06-17 06:04:30,FALSE,NA,"1008228876328333312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AriAcDan",230,TRUE,FALSE,NA,NA,"México, D.F.","es","http://pbs.twimg.com/profile_images/829740799013314562/qlN8Xmws_normal.jpg"
"93","In 2 days of #WorldCup we’ve already seen-

* A country with a population of 330,000 draw to #ARG
* #Ronaldo score… https://t.co/wy62IJuZWS",FALSE,0,NA,2018-06-17 06:04:30,TRUE,NA,"1008228876185567233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrRonaldo7_Fans",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1007733436939829248/elK_1LJe_normal.jpg"
"94","RT @TrollFootball: Messi fans yesterday: 'Ronaldo scored a penalty, it's easy to score them'

Today: Messi misses penalty.",FALSE,0,NA,2018-06-17 06:04:30,FALSE,NA,"1008228874235318274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fahimkhan002",6178,TRUE,FALSE,NA,NA,"Abbottabad, Pakistan","en","http://pbs.twimg.com/profile_images/712356944850395138/ZuI_BjAc_normal.jpg"
"95","RT @AleLimon: Y obvio, le caen todas a Messi <f0><U+009F><U+008C><U+009A> https://t.co/1SKjG6pq3i",FALSE,0,NA,2018-06-17 06:04:30,FALSE,NA,"1008228873400700928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","homersaint",22,TRUE,FALSE,NA,NA,"Somewhere in time","es","http://pbs.twimg.com/profile_images/879472806840414209/xpcKr6D__normal.jpg"
"96","RT @44borus: Wish I could have gone but glad my dudes @thegod_rf @airsurferCR @wings_cr @Panda4Reals @TideCR @Messi_10_CR @Firewolf_CR @San…",FALSE,0,NA,2018-06-17 06:04:29,FALSE,NA,"1008228872620404736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sash_cr",7,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/1008201380421500928/fBA1khc7_normal.jpg"
"97","RT @PerrinShelove: 2016, Islande vs Portugal:1-1. Ronaldo a effectué 10 tirs, sans but, 1 penalty raté!

2018, Islande vs Argentine:1-1. Me…",FALSE,0,NA,2018-06-17 06:04:29,FALSE,NA,"1008228872440172544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LOTFJSK",38,TRUE,FALSE,NA,NA,"Algérie","fr","http://pbs.twimg.com/profile_images/873206854641491974/Ixn1fSI2_normal.jpg"
"98","@axelsero @jathziri_jara @Juezcentral Son futbolistas y no me han hecho ningún mal.. por que los odiaría? 

Síguelo… https://t.co/s9J8Dz4duj",FALSE,0,"axelsero",2018-06-17 06:04:29,TRUE,"1008216797269635072","1008228871458746369","153570616","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","fabiiann93",0,FALSE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/939454921325404160/3pddir6b_normal.jpg"
"99","RT @InfosFuteboI: Sexta-feira teve Cristiano Ronaldo, ontem teve Messi e hoje tem Neymar. Isso é Copa do Mundo, meus amigos! https://t.co/l…",FALSE,0,NA,2018-06-17 06:04:29,FALSE,NA,"1008228870246592512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vitinho_tdl22",573,TRUE,FALSE,NA,NA,"Castro - São Gonçalo, Brasil","pt","http://pbs.twimg.com/profile_images/977276893367013386/7X0BWW3E_normal.jpg"
"100","RT @JuanBertheau: Nos queda claro que solo hay UN MEJOR JUGADOR DE TODOS LOS TIEMPOS!
No, no es Messi... 
Es Jesucristo!
El se jugó la vida…",FALSE,0,NA,2018-06-17 06:04:28,FALSE,NA,"1008228866559598592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Susana43483241",511,TRUE,FALSE,NA,NA,"Veracruz","es","http://pbs.twimg.com/profile_images/976692909364805633/ABal5TFh_normal.jpg"
"101","RT @Messilizer: If Messi scored 3 today they would’ve said it was because he was against Iceland, but when Messi doesn’t score they say he…",FALSE,0,NA,2018-06-17 06:04:28,FALSE,NA,"1008228865070821376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CrystaaalHdz",258,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/842468436244606978/7mo51vrE_normal.jpg"
"102","RT @yjhseungcheol: “Do you like Football?”
“YES!”
“Do you like Messi?”
“No, I like Kim Mingyu” https://t.co/qPhKnpyQjj",FALSE,0,NA,2018-06-17 06:04:28,FALSE,NA,"1008228864877723648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raine1331_",184,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/995480081987391488/5A6W85zG_normal.jpg"
"103","RT @Andreg1903: ""Messi é pipoqueiro""
Vai tu lá jogar com 3 agarrados no teu saco o jogo todo.
E quanto ao pênalti, um pouco de mérito ao go…",FALSE,0,NA,2018-06-17 06:04:27,FALSE,NA,"1008228864533856256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soybueno_",19,TRUE,FALSE,NA,NA,"Porto Alegre, Brasil","pt","http://pbs.twimg.com/profile_images/976195841168957441/RFH31828_normal.jpg"
"104","RT @RinconDeBoca: <f0><U+009F><U+0093><U+00B7> Quedate con el que te mire como Messi a Pavón. https://t.co/lwPHwU3bxw",FALSE,0,NA,2018-06-17 06:04:27,FALSE,NA,"1008228862524907520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kritian_497",22,TRUE,FALSE,NA,NA,"Villa Adelina, Argentina","es","http://pbs.twimg.com/profile_images/1003844595380350979/_4M7q1mB_normal.jpg"
